1,0
2,0
3,3
4,1
5,2
6,32
7,1070
8,1144
9,675
10,534
11,476
12,410
13,410
14,377
15,351
16,358
17,366
18,362
19,355
20,376
21,365
22,332
23,396
24,352
25,365
26,402
27,359
28,378
29,375
30,387
31,373
32,393
33,390
34,408
35,418
36,451
37,448
38,473
39,469
40,461
41,496
42,508
43,491
44,530
45,550
46,553
47,486
48,552
49,562
50,552
51,608
52,658
53,640
54,622
55,591
56,648
57,648
58,636
59,639
60,607
61,665
62,648
63,661
64,651
65,621
66,633
67,625
68,584
69,627
70,590
71,628
72,602
73,596
74,588
75,592
76,601
77,620
78,615
79,587
80,627
81,589
82,555
83,646
84,607
85,636
86,614
87,629
88,645
89,617
90,632
91,694
92,629
93,666
94,707
95,701
96,738
97,726
98,685
99,778
100,769
101,819
102,837
103,836
104,828
105,809
106,926
107,902
108,917
109,928
110,954
111,915
112,1033
113,971
114,976
115,1066
116,1049
117,1026
118,1055
119,1079
120,1136
121,1127
122,1164
123,1172
124,1210
125,1137
126,1184
127,1177
128,1287
129,1215
130,1287
131,1199
132,1324
133,1301
134,1376
135,1314
136,1316
137,1355
138,1281
139,1379
140,1386
141,1423
142,1392
143,1369
144,1441
145,1452
146,1474
147,1462
148,1455
149,1425
150,1452
151,1483
152,1469
153,1452
154,1499
155,1439
156,1394
157,1415
158,1390
159,1400
160,1464
161,1376
162,1369
163,1364
164,1342
165,1346
166,1273
167,1265
168,1267
169,1313
170,1306
171,1218
172,1235
173,1201
174,1160
175,1162
176,1120
177,1184
178,1159
179,1076
180,1121
181,1098
182,1086
183,1101
184,1032
185,1027
186,1017
187,1022
188,1004
189,1122
190,942
191,961
192,994
193,1029
194,1033
195,952
196,1023
197,982
198,1019
199,1014
200,1049
201,1004
202,1048
203,986
204,1007
205,1047
206,994
207,984
208,998
209,993
210,1025
211,993
212,1059
213,1028
214,1069
215,1032
216,1085
217,1072
218,1044
219,1059
220,1006
221,1059
222,1021
223,963
224,1068
225,1077
226,1032
227,1113
228,1089
229,1095
230,1049
231,1058
232,1127
233,1088
234,1159
235,1087
236,1093
237,1129
238,1124
239,1138
240,1156
241,1086
242,1172
243,1179
244,1117
245,1108
246,1131
247,1127
248,1115
249,1206
