1,0
2,0
3,0
4,0
5,0
6,23
7,1243
8,1335
9,719
10,542
11,462
12,419
13,408
14,419
15,421
16,440
17,385
18,364
19,394
20,388
21,404
22,390
23,414
24,423
25,426
26,404
27,445
28,412
29,417
30,446
31,456
32,461
33,409
34,458
35,469
36,481
37,483
38,454
39,451
40,530
41,504
42,550
43,544
44,565
45,534
46,614
47,589
48,585
49,619
50,649
51,702
52,662
53,710
54,682
55,696
56,711
57,715
58,737
59,710
60,724
61,723
62,705
63,699
64,776
65,698
66,684
67,705
68,728
69,675
70,662
71,713
72,690
73,704
74,688
75,713
76,728
77,667
78,651
79,683
80,673
81,696
82,657
83,664
84,706
85,745
86,703
87,759
88,760
89,763
90,819
91,787
92,785
93,863
94,845
95,818
96,864
97,860
98,898
99,876
100,952
101,936
102,907
103,940
104,930
105,966
106,1005
107,1002
108,958
109,993
110,1018
111,1039
112,1098
113,1106
114,1231
115,1137
116,1191
117,1171
118,1236
119,1300
120,1256
121,1327
122,1332
123,1309
124,1356
125,1339
126,1408
127,1461
128,1524
129,1427
130,1522
131,1546
132,1576
133,1641
134,1576
135,1693
136,1739
137,1717
138,1897
139,1869
140,1857
141,1885
142,1952
143,2048
144,1953
145,2075
146,2066
147,2135
148,2021
149,2054
150,2080
151,2072
152,2129
153,2203
154,2162
155,2194
156,2163
157,2157
158,2108
159,2105
160,2030
161,2114
162,2098
163,1997
164,2026
165,1884
166,1980
167,1867
168,1805
169,1879
170,1733
171,1725
172,1729
173,1749
174,1602
175,1613
176,1602
177,1516
178,1475
179,1433
180,1396
181,1387
182,1310
183,1320
184,1324
185,1219
186,1199
187,1221
188,1168
189,1231
190,1203
191,1133
192,1071
193,1174
194,1060
195,1107
196,1092
197,1089
198,1082
199,1085
200,1152
201,1029
202,1118
203,1068
204,1072
205,1133
206,1099
207,1072
208,1049
209,1064
210,1067
211,1038
212,1054
213,1069
214,1037
215,1063
216,1083
217,1032
218,1068
219,1122
220,1098
221,1114
222,1105
223,1139
224,1083
225,1148
226,1105
227,1036
228,1111
229,1175
230,1091
231,1135
232,1153
233,1126
234,1125
235,1158
236,1151
237,1133
238,1205
239,1161
240,1214
241,1177
242,1191
243,1208
244,1209
245,1257
246,1140
